"";"GeneID_final";"GeneSymbol_final";"Protein.name";"Fasta.headers";"Controle_neg_0h_1";"Controle_neg_0h_2";"Controle_neg_0h_3";"Controle_neg_24h_1";"Controle_neg_24h_2";"Lampada_2_48h_3";"Controle_neg_48h_1";"Controle_neg_48h_2";"Controle_neg_48h_3";"Lampada_1_0h_1";"Lampada_1_0h_2";"Lampada_1_0h_3";"Lampada_1_24h_1";"Lampada_1_24h_2";"Lampada_1_24h_3";"Lampada_1_48h_1";"Lampada_1_48h_2";"Lampada_1_48h_3";"Lampada_2_0h_1";"Lampada_2_0h_2";"Lampada_2_0h_3";"Lampada_2_24h_1";"Lampada_2_24h_2";"Lampada_2_24h_3";"Lampada_2_48h_1";"Lampada_2_48h_2";"Controle_neg_24h_3";"Keep"
"PSMD12";5718;"PSMD12";"26S proteasome non-ATPase regulatory subunit 12";"sp|O00232|PSD12_HUMAN 26S proteasome non-ATPase regulatory subunit 12 OS=Homo sapiens OX=9606 GN=PSMD12 PE=1 SV=3";22,0485839134873;21,0842856317316;21,805505952055;21,8358936952649;20,6004156291435;21,494117466148;21,4902748011274;21,3635375669949;21,0706719803288;19,9716963796673;21,8414319664096;21,9918760850937;21,4760240842125;21,8467774356651;21,7711072811554;21,4396872249485;21,4563136030955;21,382648026681;21,2680225639527;21,7079822814198;22,3496680196147;21,7008157053259;22,0319732514102;22,2984195281689;20,1951982515541;21,5243520483353;22,3637717101637;TRUE
"PGRMC1";10857;"PGRMC1";"Membrane-associated progesterone receptor component 1";"sp|O00264|PGRC1_HUMAN Membrane-associated progesterone receptor component 1 OS=Homo sapiens OX=9606 GN=PGRMC1 PE=1 SV=3";21,0242663161899;19,2631565581758;20,6640503203567;20,8410433749113;20,3752432578145;20,1726012179303;20,9078242782153;20,4388469717941;21,3231443773594;21,890708320185;21,3769097974895;20,8922736569287;19,0657853326331;20,3210907169073;20,3685813130278;21,0796073887158;20,4087527009483;20,395293061905;21,4759146235532;21,0229495045315;20,5584594884414;20,6881527633877;21,0601950310397;19,9226590694484;20,0167944879048;20,7924789174224;19,9952682416107;TRUE
"CLIC1";1192;"CLIC1";"Chloride intracellular channel protein 1";"sp|O00299|CLIC1_HUMAN Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4";23,9103377276911;24,3557862015946;23,8559287519184;23,8778639134757;23,5721173035815;24,7844392198088;24,3571105456031;23,1918926618401;23,9970375917237;23,6083806240047;23,8289353823075;24,6274817828981;24,0886998834493;24,4059610764217;24,2076372962038;23,784566883423;24,1780780541045;25,438751385308;24,0954742388861;24,3605204825932;24,7006464436553;25,4221352236959;24,6481387704347;25,0535606907427;24,3379018997637;24,1397301347098;25,3367575462585;TRUE
"QSOX1";5768;"QSOX1";"Isoform of O00391, Isoform 2 of Sulfhydryl oxidase 1";"sp|O00391-2|QSOX1-2_HUMAN Isoform of O00391, Isoform 2 of Sulfhydryl oxidase 1 OS=Homo sapiens OX=9606 GN=QSOX1 PE=1 SV=3";20,0883220915311;20,2411906803183;19,801013890422;19,4004113892791;21,4747353528051;19,8504105749954;20,0703491435257;19,8499168464455;19,7939070507192;20,0433385829677;20,1554810119579;19,3717956915997;20,5963920503733;19,9553380678642;21,287717165482;22,04682074364;20,0869299742615;19,9831613157878;19,9228907197866;20,0452739739587;21,500540264764;18,4757908124781;19,7209567398579;20,9226331423624;21,2198174589235;20,0587760543688;22,3430210150806;TRUE
"IGF2BP3";10643;"IGF2BP3";"Insulin-like growth factor 2 mRNA-binding protein 3";"sp|O00425|IF2B3_HUMAN Insulin-like growth factor 2 mRNA-binding protein 3 OS=Homo sapiens OX=9606 GN=IGF2BP3 PE=1 SV=2";20,0390371476432;20,3668945832145;20,0595367760651;20,4851810961774;20,4400631618442;20,2152893936013;21,0588765898503;20,6737216199998;19,9826082481262;20,9235784635977;20,3049468707203;20,3193711454689;19,9188329952509;20,8235197865447;20,1435424148461;19,7117355225471;19,7003671480677;20,0813362701925;20,5842528466812;19,6587946019212;20,2046897998904;19,9917917615128;20,4438408098179;20,2196667470392;20,2015057879277;20,3204434039551;20,3223633750431;TRUE
"DNM1L";10059;"DNM1L";"Isoform of O00429, Isoform 2 of Dynamin-1-like protein";"sp|O00429-3|DNM1L-3_HUMAN Isoform of O00429, Isoform 2 of Dynamin-1-like protein OS=Homo sapiens OX=9606 GN=DNM1L PE=1 SV=2";20,8275811342973;21,0448314336429;20,2460452015065;20,9119621820615;20,3692742823112;20,5687464791792;20,4472749382605;20,2171240206854;20,684823330735;20,1113887730881;20,9035230768541;20,7690687573466;20,7397234015164;20,6418470691374;20,4079134012803;20,649172061986;20,5013771927796;20,7448421608275;20,6120789813025;20,752961655081;21,0363458563877;20,6985641535782;20,4892788572596;20,2595159117899;19,2940321627109;20,602725344402;20,812649846434;TRUE
"RTCA";8634;"RTCA";"RNA 3-terminal phosphate cyclase";"sp|O00442|RTCA_HUMAN RNA 3-terminal phosphate cyclase OS=Homo sapiens OX=9606 GN=RTCA PE=1 SV=1";17,9981959139424;18,266845199802;18,76880096037;18,0448137031658;17,6584659068328;17,8018334345976;17,9952667577789;17,9165521248361;18,4549831703263;19,6193030530659;19,2663989135986;19,181636342487;18,5561468768583;18,0709090471893;18,1162571418904;18,5313064048002;18,1686326594587;17,3143330964213;18,3089359394077;17,9480727134841;17,8348841804251;17,8027702956519;17,823278404965;18,2869514263994;19,7037057908932;17,7014595690387;16,7237172613615;TRUE
"PSMD14";10213;"PSMD14";"26S proteasome non-ATPase regulatory subunit 14";"sp|O00487|PSDE_HUMAN 26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens OX=9606 GN=PSMD14 PE=1 SV=1";18,6472006497535;20,4286348276015;18,9785470260396;18,6986384978157;18,5336082946058;19,2609475788112;18,7889706715543;18,4802004534131;18,5611245912762;19,4355586114383;18,6155830960464;19,2728421929359;18,5743140410883;20,8294197351258;18,5658052418108;17,9334857515277;18,9621781623629;19,0934598176367;18,9151439440541;18,749846975204;18,3650840082366;19,0708499072596;19,2117626889914;19,119827553911;20,6367331109444;18,9276305622229;19,0872739991094;TRUE
"KPNA3";3839;"KPNA3";"Importin subunit alpha-4";"sp|O00505|IMA4_HUMAN Importin subunit alpha-4 OS=Homo sapiens OX=9606 GN=KPNA3 PE=1 SV=2";20,0809421051927;18,705687915905;19,359202256146;20,4074870582431;20,0492341162362;19,7951919300015;19,6859357300601;20,6557697663637;20,0957399158244;20,9448493223795;19,6369591703903;19,6132537113428;20,5849452258038;19,9118720737096;20,5765083166961;20,4579342896878;20,594481759478;18,9856236014208;20,4017362538967;18,9684361758618;19,3927429424784;20,3753272588912;20,5567652208264;20,189904581176;19,3725436463761;19,8350071654835;20,1048276353549;TRUE
"LAD1";3898;"LAD1";"Ladinin-1";"sp|O00515|LAD1_HUMAN Ladinin-1 OS=Homo sapiens OX=9606 GN=LAD1 PE=1 SV=2";23,6195852173428;23,3194790657364;21,8754176525145;23,177758933307;24,3493849758968;22,1773091545845;23,8171979708954;23,8625969929329;23,347557920025;24,9637422089377;23,4383586838918;22,484481634226;23,7555462329298;21,1525810053685;23,2092223824874;23,158890365855;23,5318009058239;20,1031271390363;23,2374026372559;23,0005203316873;21,910563848622;21,2152175099804;21,0099309313068;21,0856164360269;25,7479133935292;22,3451212781593;21,9329450339819;TRUE
"VWA5A";4013;"VWA5A";"von Willebrand factor A domain-containing protein 5A";"sp|O00534|VMA5A_HUMAN von Willebrand factor A domain-containing protein 5A OS=Homo sapiens OX=9606 GN=VWA5A PE=1 SV=2";19,9787577383266;19,2526535061889;19,2336380906548;19,7305586325846;20,0084290966619;19,0219056190361;19,1271040907194;19,4249064522815;19,29934566101;20,4701618599985;19,255483480796;18,9025195675041;19,7968738653585;19,7269813862999;19,317710036184;20,0863137026474;19,5192247253793;19,9876962000059;19,6821605451709;19,1749239459581;19,6990104137567;19,7952183611686;19,4300618700775;19,1024832867866;20,7218566612305;19,4606889915738;20,3573948411709;TRUE
"SDCBP";6386;"SDCBP";"Isoform of O00560, Isoform 3 of Syntenin-1";"sp|O00560-3|SDCB1-3_HUMAN Isoform of O00560, Isoform 3 of Syntenin-1 OS=Homo sapiens OX=9606 GN=SDCBP PE=1 SV=1";16,6250593753935;17,2096373119544;16,7171428899993;18,2431496014722;17,9534171106508;16,4916125213769;17,1310650236859;16,6861454232448;16,5563121232975;16,9892755705312;8,72380250798633;16,0875546380841;16,6002903783201;17,2276794018439;16,510114071862;16,8162546405736;16,9399320354054;17,2218963967226;16,5862651857597;16,0086348063169;16,4391340906999;16,7975428545488;16,808858643856;16,719598318856;14,6878375479709;9,36794439531654;16,0640742652733;TRUE
"PIR";8544;"PIR";"Pirin";"sp|O00625|PIR_HUMAN Pirin OS=Homo sapiens OX=9606 GN=PIR PE=1 SV=1";16,354363250417;17,7728154279438;16,8864318729163;15,5959061660362;16,5539455869335;15,5766690358383;15,9172646141931;16,9283017100017;16,4495298491435;16,0757187954696;18,8390309018077;16,6010318591645;15,593016730181;18,5901184732153;17,827008961465;15,0652788004698;16,559395803606;17,1146864335355;16,2313318117993;17,0655197862648;17,576780101738;16,7643339631235;15,8733118835085;15,8884489731099;18,6690518887554;17,028834970473;16,6878111398012;TRUE
"CES2";8824;"CES2";"Isoform of O00748, Isoform 2 of Cocaine esterase";"sp|O00748-2|EST2-2_HUMAN Isoform of O00748, Isoform 2 of Cocaine esterase OS=Homo sapiens OX=9606 GN=CES2 PE=1 SV=1";20,2355393035986;19,6801646896438;20,5508816777123;20,7070482486692;20,282182095762;20,702258528246;20,884421743291;19,8816518246617;20,5879180525666;21,109184171322;21,5589081923448;21,3106357566174;21,6701788312275;19,798623996695;21,039431934087;20,4851560439382;20,2502099048096;21,9953764219835;20,9409834178866;20,8527657740805;21,5088751665827;21,8304608778148;20,5195244574027;21,284741852087;19,869103334206;21,342700314532;20,6664291296711;TRUE
"EIF1AX";1964;"EIF1AX";"Eukaryotic translation initiation factor 1A, X-chromosomal";"sp|P47813|IF1AX_HUMAN Eukaryotic translation initiation factor 1A, X-chromosomal OS=Homo sapiens OX=9606 GN=EIF1AX PE=1 SV=2";19,1308201304788;20,7774099912183;18,9152769517696;19,6885603098995;19,0355298325424;19,619318611834;19,6312408824208;19,5380217072185;19,9346481069339;20,641378839464;18,9462824185186;20,2873884466148;19,1913096476281;21,5626267433221;19,0671889733847;19,0734368246225;19,3685070887851;19,4697837417538;19,0907792557165;19,1384801724097;18,9049027521594;19,3460142942498;18,889733840547;19,3088839493161;21,7336081275541;19,6066341701655;19,5367056278737;TRUE
"AP3D1";8943;"AP3D1";"Isoform of O14617, Isoform 4 of AP-3 complex subunit delta-1";"sp|O14617-4|AP3D1-4_HUMAN Isoform of O14617, Isoform 4 of AP-3 complex subunit delta-1 OS=Homo sapiens OX=9606 GN=AP3D1 PE=1 SV=1";17,6262129929061;17,3773348608116;16,7448364886433;17,0991946185821;17,5261858278233;16,7452791245619;17,8319782623385;16,9928142079604;16,6474278411767;17,8690915399675;18,169430168914;17,3831699104804;17,5313907502024;19,1471350498119;17,7236031083215;17,7820933805822;17,6971143585207;17,1233965173218;16,9889889867328;17,0692303216532;17,3452915577893;18,080444477153;18,4252381432905;18,5622536955043;19,1535960577272;17,2006345334373;17,2486687654806;TRUE
"TOR1A";1861;"TOR1A";"Torsin-1A";"sp|O14656|TOR1A_HUMAN Torsin-1A OS=Homo sapiens OX=9606 GN=TOR1A PE=1 SV=1";16,9977371242263;17,0785073022175;16,479362597315;16,5022159026567;12,681632783706;16,2429879143234;16,4131721493658;16,1858543034685;16,0398924833414;17,7031770094232;17,1863583534559;17,6194640338428;16,5967679837608;18,1057483232631;16,3373799389916;16,3645478431504;16,4010729190872;16,1675108221244;16,8963062575066;16,7879987039944;17,1122364962283;17,7103054207906;17,6490653250651;17,1231392771792;18,6199304733873;16,1232435160447;16,1777584622314;TRUE
"ADAM10";102;"ADAM10";"Isoform of O14672, Isoform 2 of Disintegrin and metalloproteinase domain-containing protein 10";"sp|O14672-2|ADA10-2_HUMAN Isoform of O14672, Isoform 2 of Disintegrin and metalloproteinase domain-containing protein 10 OS=Homo sapiens OX=9606 GN=ADAM10 PE=1 SV=1";16,8759820451349;17,2841388378023;16,7657034831725;17,2169219077211;17,4997951970476;9,34273990295433;17,2868507841898;17,3976740807571;17,2495606472142;17,3078644084046;16,6889070887502;16,5256824008845;16,9789799362921;18,469977343789;16,7996158894225;17,831353058746;17,5396163678763;17,8860673864728;15,9431581577954;16,0606666714116;16,2004240341937;12,902047289434;8,71676825685385;9,4891133593561;14,6878375479709;9,36794439531654;17,6405787433218;TRUE
"PTGES";9536;"PTGES";"Prostaglandin E synthase";"sp|O14684|PTGES_HUMAN Prostaglandin E synthase OS=Homo sapiens OX=9606 GN=PTGES PE=1 SV=2";21,1951406678458;20,6457479164976;20,2666025401863;20,7578772952091;19,9170102929966;20,0454482157929;19,5725334948361;20,5052300231991;20,2168209719027;19,8536280615414;20,6148677398384;20,290694984044;20,1169847296738;19,1364244648919;20,5094698468608;21,3927709435492;20,7592037799013;20,0905994013216;20,7094506754463;20,8574644729247;20,5751860284281;20,7247452258524;19,9579958501199;20,8539402492682;18,4324561596217;20,5878099955515;20,8435055328624;TRUE
"PRMT5";10419;"PRMT5";"Isoform of O14744, Isoform 5 of Protein arginine N-methyltransferase 5";"sp|O14744-5|ANM5-5_HUMAN Isoform of O14744, Isoform 5 of Protein arginine N-methyltransferase 5 OS=Homo sapiens OX=9606 GN=PRMT5 PE=1 SV=4";19,2813706832118;18,2119985157392;19,0990345770667;19,4086210070735;19,5377706350293;18,9798880964507;18,4739931448943;18,5136862313994;18,9389666231888;18,3652399383346;20,3051610924292;19,2898804033786;18,1551912016726;19,560101737133;18,1698907916941;18,5003111889115;18,6966726455319;19,1165216035772;18,9864925456696;19,2639203262959;19,067746097872;19,5818051318064;20,2031286836817;20,3191628885139;20,5607541975458;19,0113932456786;19,6210293556206;TRUE
"SLC9A3R1";9368;"SLC9A3R1";"Na(+)/H(+) exchange regulatory cofactor NHE-RF1";"sp|O14745|NHRF1_HUMAN Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Homo sapiens OX=9606 GN=SLC9A3R1 PE=1 SV=4";20,0335683689054;21,6176569383624;20,5292456225409;20,224323876511;21,2122925796405;19,7792604202503;20,6621562357375;20,9445868979675;19,9714099217326;21,0757918822101;19,8740377826413;20,1240505911521;19,9534766107682;19,1067321767551;20,9995803069449;19,7778777612674;21,1987938343798;19,1572042412239;20,2730645306241;19,7351861311299;20,0091377585293;18,3388606283304;18,9263449966681;19,5412248309659;20,6578214323781;20,2702833070396;19,1435196220019;TRUE
"TNPO2";30000;"TNPO2";"Isoform of O14787, Isoform 2 of Transportin-2";"sp|O14787-2|TNPO2-2_HUMAN Isoform of O14787, Isoform 2 of Transportin-2 OS=Homo sapiens OX=9606 GN=TNPO2 PE=1 SV=3";17,2932070712724;18,1074791540806;17,7429832203685;18,0093921516034;18,2405391886173;15,9556339356358;17,0896780527501;15,5742182143256;15,2368734734229;17,9999873143317;18,2779587284195;16,8820107778875;17,3892574017291;18,4153687897683;16,5392968291565;17,0077174277133;17,3005872322332;17,5214575935743;17,1865230554085;16,375169554527;16,2430087528096;18,153635631576;18,1973244609354;17,8734381811026;18,6503232359835;16,5421858307091;18,3759556510275;TRUE
"PSMA7";5688;"PSMA7";"Proteasome subunit alpha type-7";"sp|O14818|PSA7_HUMAN Proteasome subunit alpha type-7 OS=Homo sapiens OX=9606 GN=PSMA7 PE=1 SV=1";20,6651664654141;22,0216897944336;21,1356745313583;21,1760066962056;21,1559941965272;21,8203053798375;20,890056901574;20,79696080164;21,4835292673665;20,5574496393636;20,6973452627463;21,3825963337753;21,1974432229803;22,485688729414;20,8847644063472;20,6834513713791;21,1001609237712;22,043170361604;20,8832898046596;20,9614521220057;20,9731028801542;21,7147587569574;21,8403863060705;22,0923158286446;20,9868346803891;21,4876759433774;21,8986028228376;TRUE
"MGST3";4259;"MGST3";"Isoform of O14880, Microsomal glutathione S-transferase 3";"tr|Q5VV89|Q5VV89_HUMAN Isoform of O14880, Microsomal glutathione S-transferase 3 OS=Homo sapiens OX=9606 GN=MGST3 PE=1 SV=1";19,8576545865144;23,1501821941253;20,5925340620751;21,7757495042021;20,3872659268464;19,6250738049021;20,221917446973;19,9623317511613;19,8658117858719;20,4528969046825;20,2517721440532;20,0539030337082;20,0137694904873;20,9863091712392;20,0463532432701;20,0962123991611;20,2577804573334;20,339674384468;20,2932740960498;20,2651805001244;20,385553282334;19,1849798987457;18,8258426641539;18,9146340601694;21,030697152382;19,7305411434659;21,4462059418415;TRUE
"IRF6";3664;"IRF6";"Interferon regulatory factor 6";"sp|O14896|IRF6_HUMAN Interferon regulatory factor 6 OS=Homo sapiens OX=9606 GN=IRF6 PE=1 SV=1";21,8350716211465;19,4352252470601;19,4838846557638;21,3414166595229;19,9631877753109;19,0958731689868;20,4741698446844;21,3542037836899;20,3941130587408;19,3915112324565;21,5395250241999;20,3760983753661;20,7319186982795;19,1415949351337;20,1987092438914;20,8248456718024;19,8892551013336;17,8396739336942;20,2464491393622;20,1385130471529;19,8102850052776;20,705839803105;19,3411746247951;19,6924870743894;20,3307139485483;19,1374161633819;18,7887044250696;TRUE
"TAX1BP3";30851;"TAX1BP3";"Tax1-binding protein 3";"sp|O14907|TX1B3_HUMAN Tax1-binding protein 3 OS=Homo sapiens OX=9606 GN=TAX1BP3 PE=1 SV=2";19,4006278684213;19,5603594098587;18,5575080351121;19,8011137635419;19,888586375677;18,8728988218203;20,359209105637;19,4535931606077;19,2907939827965;18,8745220882615;18,2769464635787;18,2977545856977;19,0427773701179;21,0036873112311;18,8750350912521;19,0756232641922;18,9228555049225;17,5001721113572;19,7727709365534;18,5394616713563;18,6721392124013;18,5170716184369;18,9303215001465;17,9659311323024;21,4674194682774;18,6908834477114;18,1215517298108;TRUE
"GIPC1";10755;"GIPC1";"PDZ domain-containing protein GIPC1";"sp|O14908|GIPC1_HUMAN PDZ domain-containing protein GIPC1 OS=Homo sapiens OX=9606 GN=GIPC1 PE=1 SV=2";21,1011195837799;20,6822919329009;20,2639515171608;21,5078414218464;21,4555275661322;20,0645022179365;21,694608155465;21,5879817960078;21,548105041624;19,5079292975285;20,9064139134402;20,9301487177966;21,2996005800385;20,4566672629788;20,9533589217871;20,8835751983384;21,0060350411884;19,5979075723899;21,2945773324664;20,2406698576144;20,5811059857408;20,7774854025718;20,2853884633884;19,4475680811143;21,4186493022291;20,9056523089912;20,1891915446959;TRUE
"PLD2";5338;"PLD2";"Isoform of O14939, Isoform PLD2B of Phospholipase D2";"sp|O14939-4|PLD2-4_HUMAN Isoform of O14939, Isoform PLD2B of Phospholipase D2 OS=Homo sapiens OX=9606 GN=PLD2 PE=1 SV=2";18,7319099167132;18,9185861256737;18,5135286815566;17,6404584291499;17,9326224857174;18,4959656944839;18,2361311743918;17,942602137701;18,0520420424096;18,423547806574;18,9226301428254;18,468723186556;18,2097579543499;19,4756133247745;18,0041573544509;18,1128067747355;18,1816942412454;19,1978962984902;18,5258509291326;18,447925209034;18,479312210706;18,5689673848004;19,2925744523296;18,5689899605579;20,2279160737479;18,5325761275381;18,516991407247;TRUE
"PPP1R12A";4659;"PPP1R12A";"Isoform of O14974, Isoform 4 of Protein phosphatase 1 regulatory subunit 12A";"sp|O14974-4|MYPT1-4_HUMAN Isoform of O14974, Isoform 4 of Protein phosphatase 1 regulatory subunit 12A OS=Homo sapiens OX=9606 GN=PPP1R12A PE=1 SV=1";17,1577868705157;19,4963454963635;16,2028518773302;16,5102806728961;15,4793049151464;16,5995808876706;17,3292594349694;17,3925926348842;16,6253781030843;18,0878059334192;18,0653969022093;17,1807296290837;16,4477698112232;17,8166037642888;16,5616312082065;16,6738426737223;16,197207402335;16,1723945227801;16,0145176103544;15,5776839779844;15,7087531136543;16,2802325859703;15,7970486173508;9,4891133593561;17,8106973665847;15,5519607450438;16,634633544651;TRUE
"GAK";2580;"GAK";"Isoform of O14976, Isoform 2 of Cyclin-G-associated kinase";"sp|O14976-2|GAK-2_HUMAN Isoform of O14976, Isoform 2 of Cyclin-G-associated kinase OS=Homo sapiens OX=9606 GN=GAK PE=1 SV=2";17,5138228293869;18,1916864578994;17,8071173831383;17,6450654306908;18,6798524643771;17,7223932529019;18,8625874113796;17,7700293053766;17,9208221498806;18,9100186771689;17,8725015306095;17,8873026618896;16,8893551038175;19,4060039689063;17,6376196453858;17,8802529188199;17,731979199846;18,0331590174544;17,9192301502482;18,2356042976962;18,0980872644253;19,0344090001324;18,8595701358041;17,902519889614;19,1639452627089;17,4519335565253;19,0833073750683;TRUE
"HNRNPDL";9987;"HNRNPDL";"Isoform of O14979, Isoform 3 of Heterogeneous nuclear ribonucleoprotein D-like";"sp|O14979-3|HNRDL-3_HUMAN Isoform of O14979, Isoform 3 of Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens OX=9606 GN=HNRNPDL PE=1 SV=3";19,8900026130116;20,8357735086943;19,8603975826119;20,058875511311;20,3776559670906;19,3615758722986;20,9512790641439;20,3048112901767;20,3885564725598;20,8219492288991;20,177310185745;20,6062152351945;19,7111093363832;19,435116399622;20,0322046897058;19,2433290233239;19,8134788667713;18,3143931782003;19,5551840220337;19,3974528696367;19,2863516824517;19,0615223958514;18,8077580244451;18,8929486014207;23,174029402118;19,6058502042868;18,6158261504187;TRUE
"SPTBN2";6712;"SPTBN2";"Spectrin beta chain, non-erythrocytic 2";"sp|O15020|SPTN2_HUMAN Spectrin beta chain, non-erythrocytic 2 OS=Homo sapiens OX=9606 GN=SPTBN2 PE=1 SV=3";23,0346372743118;19,0472595723476;22,4947325253747;22,5752097281805;23,0435937916478;22,0049255811848;22,1993344611623;23,1384846657585;22,5807021900219;23,2336017997586;23,0045589671447;22,3920719386552;22,9286570133062;20,7324238148202;22,7973750236504;23,0884021291386;22,5218591903121;21,0928470997264;22,9341058239227;22,6855655848105;22,3842857562952;22,0976613848837;21,1779850934536;21,381911664348;21,2013459185023;22,7953567246069;21,1815029888422;TRUE
"MAST4";375449;"MAST4";"Isoform of O15021, Isoform 2 of Microtubule-associated serine/threonine-protein kinase 4";"sp|O15021-2|MAST4-2_HUMAN Isoform of O15021, Isoform 2 of Microtubule-associated serine/threonine-protein kinase 4 OS=Homo sapiens OX=9606 GN=MAST4 PE=1 SV=4";18,0706600886601;16,6383138819175;16,7181066798003;17,5818516163187;18,4070469425112;15,829739540592;17,0178802796849;16,5750471035736;16,8686934201049;18,9258040127577;17,3251388465076;16,6633485857183;17,5339460083014;18,7970929263437;17,1282683581982;17,974307176342;17,3528839883082;16,4665416479341;17,2511505889279;17,2180418964853;17,3772871211195;17,9809356131908;17,0378644104162;17,3364553010736;18,4457983561876;16,0538996447151;17,6677573335982;TRUE
"PLXNB2";23654;"PLXNB2";"Plexin-B2";"sp|O15031|PLXB2_HUMAN Plexin-B2 OS=Homo sapiens OX=9606 GN=PLXNB2 PE=1 SV=3";19,4426144117952;17,5325366866999;17,7949932341285;17,9162234506996;17,5511575060119;15,7197065331759;18,3217738443529;18,2972500127328;18,0490437080659;18,199122851092;19,6283786671735;16,3614400521862;18,4067123052619;19,0187794456487;17,148099000598;17,3379649952273;18,1137209508548;18,1726733664277;17,3607966930443;17,1120780629345;16,1419249296411;12,902047289434;8,71676825685385;9,4891133593561;18,1998248572006;17,3264423121553;18,1032768376128;TRUE
"PFAS";5198;"PFAS";"Phosphoribosylformylglycinamidine synthase";"sp|O15067|PUR4_HUMAN Phosphoribosylformylglycinamidine synthase OS=Homo sapiens OX=9606 GN=PFAS PE=1 SV=4";14,0197323751342;12,4359940706473;16,7865582881699;8,93595672617713;12,681632783706;14,7383669537006;17,006432186559;16,2754564127104;16,5415738435978;13,2422470698534;15,8969130159223;15,8550219025199;12,6806476012656;11,4580129873762;15,3811173291986;10,6562663406953;16,5402507037296;15,9059430142919;17,6581873863472;17,8623941439226;17,0056612883693;15,5646278894238;8,71676825685385;15,5209317185665;17,46795479525;15,7559794251873;9,32416946729231;TRUE
"NPC1";4864;"NPC1";"NPC intracellular cholesterol transporter 1";"sp|O15118|NPC1_HUMAN NPC intracellular cholesterol transporter 1 OS=Homo sapiens OX=9606 GN=NPC1 PE=1 SV=2";20,3024410016007;18,9176942389224;20,5944474222598;20,2709280801132;20,4925944151361;20,8026937345639;20,6160523042479;19,9541615860021;20,8335584021341;20,2388539644742;20,7527021709274;20,576165750385;20,0265341851513;18,7623895865473;20,4464409361581;20,0657801485715;20,0306378302863;20,1724973293195;21,1784813622864;20,9054780266131;20,1145111428309;20,0760423842009;21,2862904261695;20,5587819291727;18,7559210155175;20,9206044716888;20,4917138265874;TRUE
"SCAMP2";10066;"SCAMP2";"Secretory carrier-associated membrane protein 2";"sp|O15127|SCAM2_HUMAN Secretory carrier-associated membrane protein 2 OS=Homo sapiens OX=9606 GN=SCAMP2 PE=1 SV=2";18,279573720089;18,0789346759618;17,5219092420687;18,3430463484497;18,0081116852799;18,0573914958692;18,6689659708739;18,2313714253669;18,3434769019169;20,427794510838;17,7706938223685;17,8429526046748;18,3558926164871;19,333861280004;17,7037961922997;18,7394875975854;17,9937547398992;18,4222690626727;18,5723971870009;19,0862985992054;17,9632167898756;18,8487888070894;18,9054502648126;18,6631211875923;19,962991429716;18,2118854908009;18,5172795041881;TRUE
"ARPC1B";10095;"ARPC1B";"Actin-related protein 2/3 complex subunit 1B";"sp|O15143|ARC1B_HUMAN Actin-related protein 2/3 complex subunit 1B OS=Homo sapiens OX=9606 GN=ARPC1B PE=1 SV=3";21,8222801200885;20,6853820863642;22,0450391849746;22,2794766145051;22,0136464032556;22,0091101965175;21,7447255201704;22,1097839645199;22,4232613797842;20,9971288385896;21,2013267532874;22,2621506362545;22,2292728368884;21,3279005890548;21,46419664766;22,0369742944123;22,2841361951834;22,3395381812119;22,4128561206658;22,1574885861229;21,8709603409831;21,9588278647717;21,6476960053226;22,4664210656581;21,3712844111927;22,5864283949637;21,7862639841084;TRUE
"ARPC2";10109;"ARPC2";"Actin-related protein 2/3 complex subunit 2";"sp|O15144|ARPC2_HUMAN Actin-related protein 2/3 complex subunit 2 OS=Homo sapiens OX=9606 GN=ARPC2 PE=1 SV=1";22,6154588759599;24,71842706136;23,7178208081017;23,33456129809;22,8071992661508;23,7525471803412;23,9203729246853;23,0803575022674;23,3272632061735;21,7701335171055;23,2222641031254;23,2446039484564;23,1564133647779;24,3401238404632;23,7408570011763;23,0603168293707;23,9490377695777;23,9977728043939;23,2662008361994;23,1455992563854;23,6193224312399;23,3862501374258;23,1937443334869;23,7995440278726;23,0938276558206;23,2061435972507;24,8433193054915;TRUE
"ARPC3";10094;"ARPC3";"Actin-related protein 2/3 complex subunit 3";"sp|O15145|ARPC3_HUMAN Actin-related protein 2/3 complex subunit 3 OS=Homo sapiens OX=9606 GN=ARPC3 PE=1 SV=3";22,6804840302501;23,351592015333;23,1080492485427;24,0215091186592;22,9964221541934;23,312013962878;23,7975767071546;23,7706299739175;23,5980886834414;22,9680607469125;23,7376075228523;22,951995371085;22,9891335977731;23,5785504494882;23,5091593372818;24,0031039137955;23,595845300313;24,3796090901106;23,5003860853637;23,0439429952548;23,4055929270107;23,567941542255;23,385849601664;22,490083062396;21,9018227724993;23,1103816979852;23,894255645927;TRUE
