"";"GeneID_final";"GeneSymbol_final";"Protein.name";"Fasta.headers";"Controle_neg_0h_1";"Controle_neg_0h_2";"Controle_neg_0h_3";"Controle_neg_24h_1";"Controle_neg_24h_2";"Lampada_2_48h_3";"Controle_neg_48h_1";"Controle_neg_48h_2";"Controle_neg_48h_3";"Lampada_1_0h_1";"Lampada_1_0h_2";"Lampada_1_0h_3";"Lampada_1_24h_1";"Lampada_1_24h_2";"Lampada_1_24h_3";"Lampada_1_48h_1";"Lampada_1_48h_2";"Lampada_1_48h_3";"Lampada_2_0h_1";"Lampada_2_0h_2";"Lampada_2_0h_3";"Lampada_2_24h_1";"Lampada_2_24h_2";"Lampada_2_24h_3";"Lampada_2_48h_1";"Lampada_2_48h_2";"Controle_neg_24h_3";"Keep"
"COX2";4513;"COX2";"Cytochrome c oxidase subunit 2";"sp|P00403|COX2_HUMAN Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=MT-CO2 PE=1 SV=1";21,8712841133478;19,0996714188036;20,9784088235271;20,3053002917029;19,1198935272916;18,8800797127827;19,4524986576928;19,5804573248629;18,5258495744581;16,1019756709492;23,0635530780807;21,9072354369348;19,3538661668464;18,4335528419246;20,2049054164744;20,8656698471224;19,3267849555755;21,0364419460502;19,3535000798419;20,7648230077844;20,241094035352;19,5767537345507;19,3865656171902;21,0531145191711;17,2973282851691;19,9688804999661;19,9927226325313;TRUE
"SOD1";6647;"SOD1";"Superoxide dismutase [Cu-Zn]";"sp|P00441|SODC_HUMAN Superoxide dismutase [Cu-Zn] OS=Homo sapiens OX=9606 GN=SOD1 PE=1 SV=2";19,5267093621477;22,6646191526907;21,8102939108043;19,9117840221567;21,4003603908717;19,9360340060945;20,353478542419;19,4488745021129;19,7667165316422;20,176577369728;21,4696597013838;20,7357873759913;18,894450696967;21,2865848335437;21,1968854358345;15,6783250413657;20,1516508299734;19,2975969684813;21,3418209508278;20,5472673510133;20,9850275012657;19,9534746460578;19,5614147482851;21,1335787366406;20,9250617903826;21,8109256777345;20,2564943533795;TRUE
"PNP";4860;"PNP";"Purine nucleoside phosphorylase";"sp|P00491|PNPH_HUMAN Purine nucleoside phosphorylase OS=Homo sapiens OX=9606 GN=PNP PE=1 SV=2";24,0383356317693;23,8065622082571;24,1681377212214;23,4187976391284;23,1140384077233;22,9711632179764;22,0407619469632;22,3374792647053;22,4609147848404;21,8915983121129;25,2140825088616;23,9395713234068;23,4834536727959;23,1489854277348;24,0410962911225;22,023809841336;23,0392731751429;24,1650732093349;23,7569471732171;23,6301204516345;23,5724208282416;23,6024089052057;23,077115605514;24,52659475339;20,0971268237853;24,8396128595491;23,2644196913963;TRUE
"HPRT1";3251;"HPRT1";"Hypoxanthine-guanine phosphoribosyltransferase";"sp|P00492|HPRT_HUMAN Hypoxanthine-guanine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=HPRT1 PE=1 SV=2";16,3738847046818;18,5658830291806;17,6394113718433;15,3939601826612;15,7977881613632;16,9971133088427;8,32458561472005;14,9057160493897;15,9868864100797;15,0067205389156;19,4503453961305;17,8757973380834;16,0710433033731;16,3953667752727;18,6730398703209;16,586099277746;15,8163337043141;18,1771372473377;16,4720561575024;16,6348110501717;17,0580128690489;16,9150857529904;16,0613922894733;18,3860392897633;17,781833217705;18,1276215927293;16,0878771587745;TRUE
"GOT2";2806;"GOT2";"Aspartate aminotransferase, mitochondrial";"sp|P00505|AATM_HUMAN Aspartate aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=GOT2 PE=1 SV=3";23,9463701716755;24,3428592170393;24,0102637882742;23,7581678995973;23,8543372922413;22,7240907934647;22,5952092125489;22,2200452593359;23,1570594553413;22,4459181070904;24,610823450074;23,4630124153042;23,5703375137411;22,5698046281518;23,2685659859292;23,418411633764;22,6340931393023;23,5462784134394;23,6798150995909;23,4769192141465;22,92194260538;23,7545026173525;22,8298349768033;23,6389829231249;20,0980269410467;24,8138203262939;22,6613605908841;TRUE
"EGFR";1956;"EGFR";"Epidermal growth factor receptor";"sp|P00533|EGFR_HUMAN Epidermal growth factor receptor OS=Homo sapiens OX=9606 GN=EGFR PE=1 SV=2";19,8651563142605;18,300012869198;19,3615540303639;17,8179080034055;19,4958003877742;18,1423563953791;17,474154255563;17,7853247451678;17,9949815423776;18,3917134898707;19,3206507303639;18,835069661996;18,1885791875302;18,4484337785855;18,5913835517901;16,9730919315085;16,883009777994;17,2580470234341;18,5830313341317;18,0665517342309;17,8733960475143;19,1723591384076;18,9501277299685;19,2686830838443;18,391372862345;18,8919616562692;18,0001405959662;TRUE
"PGK1";5230;"PGK1";"Phosphoglycerate kinase 1";"sp|P00558|PGK1_HUMAN Phosphoglycerate kinase 1 OS=Homo sapiens OX=9606 GN=PGK1 PE=1 SV=3";25,4389192350492;26,0412634341501;26,6651940677324;25,1335552203818;25,7492174063081;25,706302926774;24,5934321576026;24,3129903896032;25,1569591940072;24,2212555121292;26,9558217510873;26,4405042311886;25,6191892014091;24,7647622767941;26,0347514506449;24,4993573660519;24,861122885057;25,5653194389745;25,5880077343406;25,7363191385511;25,5596422235203;26,1341038332354;25,2552628840477;26,5099035180058;22,4251646703215;26,8727922823166;25,1588090503302;TRUE
"AK1";203;"AK1";"Isoform of P00568, Adenylate kinase isoenzyme 1";"tr|Q5T9B7|Q5T9B7_HUMAN Isoform of P00568, Adenylate kinase isoenzyme 1 OS=Homo sapiens OX=9606 GN=AK1 PE=1 SV=1";19,8465463255792;21,3701275762478;21,4855188103871;19,18177829074;19,4471599254764;18,7020170741734;19,4950196029948;20,7103658806992;19,0664466236673;18,7175961045242;22,3916295903015;20,9781294750819;20,188820622564;21,1353961672663;20,3915247089783;19,5167234165613;19,7723822373306;21,0977055350613;21,4891011969748;19,8799900031699;19,7422831169764;21,5821952847503;20,7238408968087;20,7261715839729;19,0540955205507;22,4644091431468;20,4188490987079;TRUE
"ATP6";4508;"ATP6";"ATP synthase subunit a";"sp|P00846|ATP6_HUMAN ATP synthase subunit a OS=Homo sapiens OX=9606 GN=MT-ATP6 PE=1 SV=1";18,8328158605814;17,8861966928229;18,5723005408123;18,83568652787;18,2718003905886;17,6071135464078;17,9784886881994;18,7309211742295;18,1262103974677;16,6439970710835;18,9185255318486;18,4174075362032;18,2735315519544;17,6376437529096;17,9061859826319;18,4977505030223;17,7832796380074;17,7791165675882;18,1784995197603;18,0405679918417;18,2012720241206;18,5184533821764;18,3769138931837;18,2728939973174;16,8832160400522;19,2001945908596;17,8306513692552;TRUE
"CA2";760;"CA2";"Carbonic anhydrase 2";"sp|P00918|CAH2_HUMAN Carbonic anhydrase 2 OS=Homo sapiens OX=9606 GN=CA2 PE=1 SV=2";20,345920625653;23,002610397394;22,6980365223558;18,5158769000037;21,8172210206238;22,2534966642115;19,083089722137;18,7610122506908;20,05906978854;17,4248059885244;23,2032631568774;22,2653357609824;20,4296151469846;22,2347940469963;22,3877701841544;18,6847280776478;21,5734382436864;22,5904883699887;20,8338351384072;21,7144383874112;21,7015095297387;21,871246506439;20,7398300433781;22,772333906648;17,8023396524289;23,3330625140218;22,6650964567975;TRUE
"ASS1";445;"ASS1";"Argininosuccinate synthase";"sp|P00966|ASSY_HUMAN Argininosuccinate synthase OS=Homo sapiens OX=9606 GN=ASS1 PE=1 SV=2";20,1235101619457;20,4802024721609;19,8938732665624;20,7854045733621;19,7176128379226;18,2151348082893;20,176699100736;20,4069647917068;21,1461907699727;18,361018496886;21,2717320126353;19,1331020656087;20,5328847536232;18,9201551040556;20,7526256486832;19,9490629487834;19,0843360885859;19,9390511456554;20,8440651517052;19,1059749878539;18,7283988634166;20,7235909568593;18,0154150523867;17,8593285198242;18,9570064944595;20,8204968609087;18,0354220131403;TRUE
"SERPINA3";12;"SERPINA3";"Alpha-1-antichymotrypsin";"sp|P01011|AACT_HUMAN Alpha-1-antichymotrypsin OS=Homo sapiens OX=9606 GN=SERPINA3 PE=1 SV=2";21,7558476356396;17,2225119197607;17,2935614552461;20,5904883699887;21,0272229860391;17,7242555714572;19,6804591119701;19,8429150134277;20,3847963952006;18,1279741759653;21,7914586280253;20,491622898159;21,1595560280588;18,9150857529904;19,8832607953673;19,6375376268721;19,3461154688824;19,6349759067698;21,1271681447741;19,029098464895;19,3695950532991;18,781391733212;18,5823335496835;18,8833997269282;17,6898205710273;19,4854008821256;20,16948275826;TRUE
"CST3";1471;"CST3";"Cystatin-C";"sp|P01034|CYTC_HUMAN Cystatin-C OS=Homo sapiens OX=9606 GN=CST3 PE=1 SV=1";21,1177521556303;21,6695581135102;20,2692225804008;18,6082331605949;20,248525237506;18,2465086651388;17,8582967444412;19,3670264832571;17,8684608713132;18,2310242520009;21,7880364288336;18,9136257420972;19,4754405437697;18,6732814670795;20,5446286762203;18,6262081072042;19,9056279198629;18,2231721273547;19,168348932661;19,2618515977005;19,2328050100894;19,5523051060828;19,1394810664543;19,2039501474172;18,1658982032531;20,0655265794247;19,1605411390843;TRUE
"CST4";1472;"CST4";"Cystatin-S";"sp|P01036|CYTS_HUMAN Cystatin-S OS=Homo sapiens OX=9606 GN=CST4 PE=1 SV=3";13,8125784441354;12,3129963702477;11,9031663445984;13,8302180810277;13,9415978682661;11,3886605101889;11,4105043518178;10,6508722403371;13,4569960406652;14,6500981027893;13,8030211392913;13,1130909834424;12,9795502377738;10,790837186998;9,14210705730255;10,6502439865534;19,6999519458128;11,4416992568403;14,5002817184003;11,9756688735939;10,1044677126414;12,9399097328506;12,6250238568804;13,8126787113656;26,0720404971286;12,1932789355214;11,1301200524506;TRUE
"CST1";1469;"CST1";"Cystatin-SN";"sp|P01037|CYTN_HUMAN Cystatin-SN OS=Homo sapiens OX=9606 GN=CST1 PE=1 SV=3";16,9568525600225;16,8341559800263;17,1994731475017;9,00143634426531;12,9132073226525;21,607146631252;16,1794075520925;16,5531942841011;16,4996590619206;16,9869308389736;19,2238933880304;18,1046878987841;17,4810773582774;16,7252064703584;17,3186311061638;19,946998482449;19,640947440578;19,917264814456;15,7486383806374;7,65262989684074;10,1044677126414;17,0101784040205;17,0481574979878;17,482981225993;22,0962261445778;23,4842092747889;9,09642526882873;TRUE
"CSTA";1475;"CSTA";"Cystatin-A";"sp|P01040|CYTA_HUMAN Cystatin-A OS=Homo sapiens OX=9606 GN=CSTA PE=1 SV=1";19,7334390828994;24,8314209087182;22,6215162376667;20,664662550499;22,1214247485709;22,2038605585054;20,1837419825262;20,2974850231822;18,8494967326313;19,9107744640591;22,4883412967582;19,022936672389;21,6431075270587;22,3528053358847;22,0421990774206;20,0735244549078;22,1937310834936;22,3705001112587;20,9647977301093;22,2091368084534;21,9107159172821;21,3884272747937;23,1177046039224;23,3393291878865;20,217503377268;24,1360223369987;21,3087478590608;TRUE
"HRAS";3265;"HRAS";"GTPase HRas";"sp|P01112|RASH_HUMAN GTPase HRas OS=Homo sapiens OX=9606 GN=HRAS PE=1 SV=1";16,6952010993094;15,0544771354295;17,4723894002303;16,7452720505536;16,8152832163823;14,8271938218576;14,6253093073158;10,6508722403371;9,19261337775192;16,1260187716855;17,401662861972;15,8209766926212;12,9630224885863;10,790837186998;15,8278636715915;10,6502439865534;13,1190221571715;11,4416992568403;16,4723576661438;16,0953916454372;16,1364893715697;12,9399097328506;8,5901753272164;9,57374184941658;17,1982712854635;18,7179641944621;16,5423435541264;TRUE
"KRAS";3845;"KRAS";"Isoform of P01116, Isoform 2B of GTPase KRas";"sp|P01116-2|RASK-2_HUMAN Isoform of P01116, Isoform 2B of GTPase KRas OS=Homo sapiens OX=9606 GN=KRAS PE=1 SV=1";20,9775706158687;19,7881001718214;21,197065476398;19,4889345434516;20,1586935037741;19,0016281006566;19,4389623699901;19,9409157415834;20,0560290555985;21,2357291163255;21,2053231478701;19,558035741928;20,5742239372137;18,1149216858901;20,0190314105745;19,9903699229404;19,2845530273448;19,4727265317974;20,9442087501029;19,3842905044399;19,3577581677224;19,908533355491;19,6116048085311;19,4497612478983;18,4748070708143;20,7089356787746;19,3101689710796;TRUE
"COL1A1";1277;"COL1A1";"Collagen alpha-1(I) chain";"sp|P02452|CO1A1_HUMAN Collagen alpha-1(I) chain OS=Homo sapiens OX=9606 GN=COL1A1 PE=1 SV=5";20,1354587964708;16,5800376938652;16,6719003689069;23,7158631473559;21,4483401762111;27,636820994373;26,4291809349425;17,2680119303433;30,2982186315525;29,1105819154334;19,5798867440975;18,648462915127;19,7248735228042;19,3471164969407;19,609815733008;17,9795256767208;16,4291615200579;17,1722777644709;8,6762039278361;14,551948530593;14,6350945708646;12,9399097328506;8,5901753272164;9,57374184941658;29,7341657101819;29,6546894593443;16,3413798285883;TRUE
"FN1";2335;"FN1";"Isoform of P02751, Isoform 17 of Fibronectin";"sp|P02751-17|FINC-17_HUMAN Isoform of P02751, Isoform 17 of Fibronectin OS=Homo sapiens OX=9606 GN=FN1 PE=1 SV=5";24,862400506739;22,0737205665157;23,3451626517334;25,5216315881364;23,8858579538081;20,6634469181326;23,8947652252646;24,2690655958625;27,104496058928;26,5767226006945;24,6260587918437;22,0111344191345;24,3364035868104;19,7227241629693;23,7073566041806;23,9736875580441;23,4256000926517;17,9914221967649;25,2416905239898;22,5578908838796;21,846209626334;21,856276577653;21,4836012806989;18,1153281933712;23,7138722834182;25,2848212768113;19,3067025549342;TRUE
"TFRC";7037;"TFRC";"Transferrin receptor protein 1";"sp|P02786|TFR1_HUMAN Transferrin receptor protein 1 OS=Homo sapiens OX=9606 GN=TFRC PE=1 SV=2";20,6833750344578;17,5245876249164;18,8462555444948;20,5176847646617;20,1754813281973;17,4794329348135;18,3003257455152;19,7676057916937;19,2941226186749;20,66109958771;21,278326941551;18,8209953841337;20,9153192176791;19,4065108463402;19,2366635799909;19,1202733204758;18,7458646787092;17,5009818858689;21,0724126519699;18,959373739545;18,1353585884385;18,8183588553425;18,4830206024697;18,8464027751228;17,9841514002052;20,1866462513296;16,5640303722017;TRUE
"FTH1";2495;"FTH1";"Ferritin heavy chain";"sp|P02794|FRIH_HUMAN Ferritin heavy chain OS=Homo sapiens OX=9606 GN=FTH1 PE=1 SV=2";19,1331020656087;18,6928137023774;19,2980807408007;19,413342819184;19,1840811153009;17,4442707967463;18,1630992841359;19,2238555954378;20,1723103005395;18,4322890542781;20,1896653271413;18,9910069172001;19,2264686410417;19,0266266680383;19,2266097520121;18,8296298387848;18,636546740549;18,9407451113325;19,2365000925363;18,4931830937501;17,729992414802;12,9399097328506;8,5901753272164;9,57374184941658;19,3286924560784;19,3217753041918;18,8950676963777;TRUE
"ND3";4537;"ND3";"NADH-ubiquinone oxidoreductase chain 3";"sp|P03897|NU3M_HUMAN NADH-ubiquinone oxidoreductase chain 3 OS=Homo sapiens OX=9606 GN=MT-ND3 PE=1 SV=1";17,6671254055447;17,1416976342525;17,4806955495234;16,9673613700516;17,4643445596165;15,8973018855555;16,126260821075;16,828731532683;16,8215638396884;16,3198369701162;17,1335034832632;16,6019593522942;16,6517607379301;16,9107932043347;16,4072345648789;17,4826661754833;17,0975383756469;16,0304085037731;17,0742827897862;16,3791414185299;16,5041672446942;17,2898658215719;17,0518907421689;17,0808799697751;17,3072810774574;17,7889604266167;16,872043623226;TRUE
"SLPI";6590;"SLPI";"Antileukoproteinase";"sp|P03973|SLPI_HUMAN Antileukoproteinase OS=Homo sapiens OX=9606 GN=SLPI PE=1 SV=2";25,7397476530956;25,4531847117656;24,995028368191;24,5111711315623;24,1039760751268;24,7375316499895;23,8548128485105;23,3200336666073;25,5973592546414;26,3405860537084;25,6691201393325;24,7666336408495;25,7892759239255;24,1004512479084;25,2298602999443;24,464010216012;23,7479634784933;24,1956545569493;26,2661904731213;24,1107611087122;23,6503137670806;25,7620013795031;24,8336903984983;25,4482456404141;23,4234216656538;26,4157711626711;24,0158880052434;TRUE
"CAT";847;"CAT";"Catalase";"sp|P04040|CATA_HUMAN Catalase OS=Homo sapiens OX=9606 GN=CAT PE=1 SV=3";20,2406283118258;19,8662888643175;21,1006597727336;20,3600325955822;19,2791208463142;20,1514030932095;19,8378434836939;19,8064520746611;19,8724344110575;19,9805022145221;21,1749939312194;21,2935614552461;19,8795264146172;18,9475227961708;19,674609526544;19,3893204380516;19,7172613957922;20,1903889662006;20,6689957520532;20,0361736125535;19,934019068559;20,0193029511439;19,9376151994426;21,7122146280922;19,7754295331537;21,3558994881828;20,4991140169679;TRUE
"FUCA1";2517;"FUCA1";"Tissue alpha-L-fucosidase";"sp|P04066|FUCO_HUMAN Tissue alpha-L-fucosidase OS=Homo sapiens OX=9606 GN=FUCA1 PE=1 SV=4";16,5328429109613;16,8400354026032;17,2873516606975;16,7612395567062;16,7579889243525;9,13398985178918;16,8347087036842;17,1078913419646;17,3232550780163;16,4342809372432;17,5370060097102;16,5680967037801;16,3778205637725;16,9666633971518;16,6199906626064;16,5823919377409;15,4775053173697;16,5664851882455;8,6762039278361;7,65262989684074;10,1044677126414;15,7808729267613;8,5901753272164;9,57374184941658;13,5072991241228;9,96679381789529;15,0834793273318;TRUE
"ALDOA";226;"ALDOA";"Fructose-bisphosphate aldolase A";"sp|P04075|ALDOA_HUMAN Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2";26,8920339434267;27,0993881048896;28,0021189033026;26,6840495737805;27,029705954649;26,9765090606039;26,0750640310812;26,248221193711;26,7514921648848;26,2549746692802;27,6236609447517;27,8794100267592;26,7047737263097;26,5008621764529;27,3552307718196;25,6982962281873;26,3361992535418;27,0535164458373;26,7120099119465;26,8620693801153;26,9537144121944;26,9091919507571;26,4282386285185;27,7124035710624;24,7280105836367;28,152672294692;26,819946532731;TRUE
"CSTB";1476;"CSTB";"Cystatin-B";"sp|P04080|CYTB_HUMAN Cystatin-B OS=Homo sapiens OX=9606 GN=CSTB PE=1 SV=2";25,3210665485746;25,8046188861694;25,9365193292752;24,7342787886155;25,6109923674368;24,5248625753946;24,4175749343347;24,2761130432789;24,4928947057781;23,4503554655779;26,0021511023639;24,8536236637873;25,2787026830803;25,0872368585824;25,6239957674139;24,5626146303764;24,5423276796546;25,4518650873141;24,8125478925786;24,7515943170509;24,9261030389079;25,7781120302303;23,9299446237624;25,7938463705352;23,7216107357952;26,079953629619;24,6889652462435;TRUE
"ANXA1";301;"ANXA1";"Annexin A1";"sp|P04083|ANXA1_HUMAN Annexin A1 OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=2";31,1615890050298;29,0348826083167;30,6352126419064;30,4332067480822;30,4486473747763;29,7227314578792;29,9945590999606;29,4516175232941;30,6463292432325;29,9071299755978;30,9954354830409;30,2807392001853;30,8523680104233;29,3296281547753;30,10948636152;30,6088477606363;29,3679261601713;30,0832193992976;30,8652592242764;29,9134212226139;29,856366230312;31,0825216637677;30,6309675070612;30,6461575449233;28,2265109022853;31,718491591477;30,0394394836038;TRUE
"SOD2";6648;"SOD2";"Isoform of P04179, Isoform 4 of Superoxide dismutase [Mn], mitochondrial";"sp|P04179-4|SODM-4_HUMAN Isoform of P04179, Isoform 4 of Superoxide dismutase [Mn], mitochondrial OS=Homo sapiens OX=9606 GN=SOD2 PE=1 SV=3";22,9856703322103;24,2833382213483;22,819542175611;23,3164472730343;23,7976852708585;21,8341824549537;22,273013560275;22,4065496575292;23,5723051674374;22,3570547296668;25,2563071801779;22,5514275842989;23,178918889305;22,4852976869887;23,5516857343529;22,6848949792191;21,8983681539514;22,1421756295695;22,6251781855353;22,2327757390767;22,3418553954514;22,2147495482697;20,6936196721513;22,3925207738365;22,8545275335603;23,5940019648855;21,4914029666272;TRUE
"OAT";4942;"OAT";"Ornithine aminotransferase, mitochondrial";"sp|P04181|OAT_HUMAN Ornithine aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=OAT PE=1 SV=1";19,3659806266887;16,8388592168861;18,6806479677483;18,9885127263741;19,0946292741228;17,4999704237522;16,8889334651344;18,2822468491332;18,7258055823923;15,740597694617;19,0646059480715;18,9243659986969;19,1101366233247;19,4400755355804;20,0281003120178;19,63939370637;18,5478960475439;17,3903705109132;18,0705402716243;18,0471345652458;16,9079468702433;20,0915851771701;19,4879342178379;16,6728672764338;18,1099069048068;18,6788614333677;16,8865539576827;TRUE
"KRT6B";3854;"KRT6B";"Keratin, type II cytoskeletal 6B";"sp|P04259|K2C6B_HUMAN Keratin, type II cytoskeletal 6B OS=Homo sapiens OX=9606 GN=KRT6B PE=1 SV=5";27,1100840395128;24,7638003619346;26,8495969481217;26,8806365351771;27,0360100723526;26,461061593351;26,5954824114402;27,4811607367659;27,6976336207991;25,5296359617448;27,3103402704035;26,0878235955105;27,8650821956191;25,4407893456561;27,3524551442997;27,1005916044721;26,5926340491311;25,979804754977;27,7279327074638;26,2733764585681;26,1335160257653;27,2652606365461;27,1279002035899;26,488089951352;24,4519908178506;27,870207227797;26,4926808215363;TRUE
"GAPDH";2597;"GAPDH";"Glyceraldehyde-3-phosphate dehydrogenase";"sp|P04406|G3P_HUMAN Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3";28,1599543863735;28,4100550814084;29,2075068083886;28,1318296491374;28,4783473003691;27,8067342751714;27,3080847034339;27,3378161001307;27,6393418127912;26,9078176281565;29,4481156435777;28,4532867752649;28,1099844437072;28,2019106220044;28,6178589799877;27,0326513046435;27,7322743716536;28,2418177914679;28,1607719272109;28,0604908674172;28,13423115996;28,6621066364002;27,9266573103579;28,9710360076027;24,9345860542377;29,5747032311814;27,9905343913265;TRUE
"HSPB1";3315;"HSPB1";"Heat shock protein beta-1";"sp|P04792|HSPB1_HUMAN Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=2";30,8059352194651;30,1200337854808;30,5350094660113;30,2466048857669;30,9771234817829;28,7720003304455;29,8418215321235;30,7807390666385;30,7759604997038;29,9115652987984;31,3494210842101;30,0210190504401;30,6130705432087;30,0718871086812;29,8928301367576;29,7954915374467;29,3816044366373;29,011053353151;30,265394784581;29,2806285937498;29,1564626048857;30,1270638158333;28,5992123729957;30,1233680703892;29,4660270949044;30,9593363700952;28,8228966126848;TRUE
"RPN1";6184;"RPN1";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"sp|P04843|RPN1_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Homo sapiens OX=9606 GN=RPN1 PE=1 SV=1";24,7949123800306;21,9717596411625;24,6025788106026;24,1357092861044;23,7916374732865;23,4504813277408;22,8627599296149;23,3439436444442;23,4317332488163;21,9041877083323;24,9253334928927;24,5182732741833;24,2555150247458;21,6416531306152;24,0754517289129;24,1189404392333;23,3152037490031;23,4939941812848;24,5057306426847;24,1627705459802;24,009580572709;23,7127184210344;23,4469530299611;23,979804754977;20,3226763692988;25,0335967486915;23,3570278740895;TRUE
"RPN2";6185;"RPN2";"Isoform of P04844, Isoform 2 of Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2";"sp|P04844-2|RPN2-2_HUMAN Isoform of P04844, Isoform 2 of Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens OX=9606 GN=RPN2 PE=1 SV=3";22,9577312238138;22,152208082201;22,5579843423499;22,0640467065624;21,4911093280956;21,1685203279123;21,1041840911377;21,5272631761631;21,4911582720014;19,4321055091825;23,2256452185165;22,6414987904127;21,3961322894207;20,9312800014582;21,8765768977396;22,4603149012409;21,1507835651196;21,659140557344;21,58975719732;22,0034341865477;21,8403430559119;22,4474071519349;22,3361175121303;22,7103869025056;20,0221510456866;23,134033308983;21,3758115635467;TRUE
"GNAI2";2771;"GNAI2";"Guanine nucleotide-binding protein G(i) subunit alpha-2";"sp|P04899|GNAI2_HUMAN Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Homo sapiens OX=9606 GN=GNAI2 PE=1 SV=3";23,7556235529872;19,749715603986;23,079900747662;23,371457616944;23,2011254207809;21,7055227097531;21,6976548289496;22,9454238318312;22,9526751376928;22,6268052141567;23,7833675733397;22,5617876340563;23,4105403743571;19,9293595555848;22,5989611699913;23,2592559335002;21,8522429803658;20,3538015700072;23,3578333240263;22,6413664856676;21,5709859784701;22,0768547321277;21,5350702956806;21,0739820071979;17,7111560899281;23,8703248308165;20,2978208330237;TRUE
"ATP1A1";476;"ATP1A1";"Isoform of P05023, Isoform 3 of Sodium/potassium-transporting ATPase subunit alpha-1";"sp|P05023-3|AT1A1-3_HUMAN Isoform of P05023, Isoform 3 of Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens OX=9606 GN=ATP1A1 PE=1 SV=1";24,8107842064898;19,3353162011106;23,7505213583891;24,628786372747;24,6178449711316;21,0313350556171;22,9250980203405;24,6646517011693;24,725932445727;23,743039599854;25,1769121052877;23,3946678366723;25,2117083123212;18,3571138101773;23,6185172428311;24,8177284826616;23,5496897368263;21,1259708612627;25,2750829907655;23,8411496853039;21,4128158374879;23,05473811248;22,1529507505067;18,9973890058836;18,5488294325079;25,55549394293;20,8676316712251;TRUE
"ATP1B1";481;"ATP1B1";"Isoform of P05026, Isoform 2 of Sodium/potassium-transporting ATPase subunit beta-1";"sp|P05026-2|AT1B1-2_HUMAN Isoform of P05026, Isoform 2 of Sodium/potassium-transporting ATPase subunit beta-1 OS=Homo sapiens OX=9606 GN=ATP1B1 PE=1 SV=1";19,9598548124033;16,4537207628407;18,8982648106207;20,2791208463142;20,5224819195801;17,5282556899234;18,781007450053;19,0459089391562;19,90436413803;18,8080088975393;20,1439511394465;17,7023215151496;19,6815232489334;19,4659091189553;18,9620882838461;20,0972554463541;18,1064095846073;20,0585414255819;20,681231547538;19,3320409203702;17,6632384211251;18,8140942421114;18,6038943336133;18,493417671953;17,5242049979308;19,9113159091423;18,1885308956746;TRUE
"ALDH2";217;"ALDH2";"Aldehyde dehydrogenase, mitochondrial";"sp|P05091|ALDH2_HUMAN Aldehyde dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH2 PE=1 SV=2";20,538105552639;20,1095501256375;22,2054424774848;20,2128810601823;20,0619723309822;20,1479303042953;17,8321977657855;20,0290445283374;19,6289687696558;17,5517983671746;22,9780945527227;22,0933917722695;19,8546036230644;19,1605903769827;21,1293081753305;19,3124531379871;20,7536868440535;19,6278117155858;20,7239242005037;20,4120405145517;20,0048404057487;20,3578870047035;20,1318218009179;20,2416759784202;19,9769326935903;22,0791357764188;21,0202529408576;TRUE
"S100A8";6279;"S100A8";"Protein S100-A8";"sp|P05109|S10A8_HUMAN Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1";30,9944242245302;30,3174309699656;31,9925346433289;30,5636549821594;31,0235328028095;30,5512383427029;29,6039055081558;30,5835171800476;30,7656445227591;29,8038432866783;31,4289214628012;30,8342451559753;30,9425162055895;29,9726801046933;31,2383138385051;30,4777878133879;30,4371816646093;30,9679482664492;31,4933815561136;30,3731640911264;30,6113125523241;31,1208989699391;31,2539474359824;31,5498622941699;28,970734386462;32,724236871852;31,0220118444058;TRUE
"SERPINB2";5055;"SERPINB2";"Plasminogen activator inhibitor 2";"sp|P05120|PAI2_HUMAN Plasminogen activator inhibitor 2 OS=Homo sapiens OX=9606 GN=SERPINB2 PE=1 SV=2";26,3503488352841;23,2035618886135;25,1996660551714;25,7395931586329;24,3977388614929;24,4743218800094;25,1858980537008;24,07789794276;25,3693622472495;23,1460042668323;25,1703172214392;25,2703138642724;25,8655896196612;23,23854527078;24,3625228407099;25,749498750577;23,9870245516848;25,160040971454;25,8469938608749;24,1502722540909;24,3725207673538;26,040323002633;24,6594890238874;25,3703271605382;22,3818164637912;25,7924320729849;25,1165628924841;TRUE
